company,category,file_name,chunk_idx,text
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,51,The benefits payable under a Paid up policy shall be as under a Under a Paid up Policy where Paid up Sum Assured is less than Rs 2 00 000 On death of the Life Assured Death Benefit equal to Death Paid up Sum Assured along with accrued Guaranteed Additions shall be payable to the Nominee Beneficiary.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,52,On survival of Life Assured Regular Income Benefits or Flexi Income Benefits shall not be payable under a Paid up Policy where Paid up Sum Assured is less than Rs 2 00 000. b Under a Paid up Policy where Paid up Sum Assured is equal to or greater than Rs 2 00 000 i. Under Option I Regular Income Benefit On death of the Life Assured Death Benefit equal to Death Paid up Sum Assured along with accrued Guaranteed 11Additions shall be payable to the Nominee Beneficiary.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,53,On survival of Life Assured Regular Income Benefit as specified below shall be payable at the end of each policy year starting from the year as mentioned in Table 1 of Para 3.B Paid up Sum Assured Regular Income Benefit Rs 2 00 000 and above but less than Rs 3 00 0005 of Paid up Sum Assured Rs 3 00 000 and above but less than Rs 4 00 000 6 of Paid up Sum Assured Rs 4 00 000 and above but less than Rs 5 00 0007 of Paid up Sum Assured Rs 5 00 000 and above 10 of Paid up Sum Assured ii.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,54,Under Option II Flexi Income Benefit On death of the life assured Death Benefit equal to Death Paid up Sum Assured along with accrued Guaranteed Additions shall be payable to the Nominee Beneficiary.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,55,On survival of Life Assured the policyholder shall be eligible for Flexi Income Benefit as specified below at the end of each policy year starting from the year as mentioned in Table 1 of Para 3.B Paid up Sum Assured Flexi Income Benefit Rs 2 00 000 and above but less than Rs 3 00 0005 of Paid up Sum Assured Rs 3 00 000 and above but less than Rs 4 00 000 6 of Paid up Sum Assured Rs 4 00 000 and above but less than Rs 5 00 0007 of Paid up Sum Assured Rs 5 00 000 and above 10 of Paid up Sum Assured All terms and conditions regarding interest on and withdrawal of above Flexi Income Benefit s due and not withdrawn shall be as applicable to in force policies.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,56,The accumulated Flexi Income Benefit s due and not withdrawn along with interest shall be payable on death or surrender whichever is earlier. The Death Benefit under a paid up policy shall not be less than 105 of total premiums paid upto the date of death. 12. SURRENDER The policy can be surrendered by the policyholder after completion of first policy year provided one full year s premium s has been paid.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,57,However the policy shall acquire Guaranteed Surrender Value on payment of atleast two full years premiums and Special Surrender Value after completion of first policy year provided one full year s premium s has been paid. On surrender of an in force or paid up policy the Corporation shall pay the Surrender Value equal to higher of Guaranteed Surrender Value and Special Surrender Value.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,58,12 The Guaranteed Surrender Value GSV shall be as under Option I Regular Income Benefit The Guaranteed Surrender Value shall be the sum of total premiums paid multiplied by the GSV factor applicable to total premiums and Accrued Guaranteed Additions multiplied by GSV factor applicable to accrued Guaranteed Additions reduced by Regular Income Benefits due and paid till date of surrender if any.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,59,Option II Flexi Income Benefit The Guaranteed Surrender Value shall be the sum of total premiums paid multiplied by the GSV factor applicable to total premiums and Accrued Guaranteed Additions multiplied by GSV factor applicable to accrued Guaranteed Additions reduced by Flexi Income Benefits due till date of surrender if any. In addition any accumulated Flexi Income Benefit s due and not withdrawn along with interest if any till the date of surrender shall also be payable.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,60,Premiums referred above shall not include any taxes if collected explicitly extra amount chargeable under the policy due to underwriting decision and rider premium s if any.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,61,The Guaranteed Surrender Value Factors applicable to total premiums paid are expressed as percentages and depend on the policy year in which the policy is surrendered and are as specified below Guaranteed Surrender Value Factors applicable to total premiums paid Policy YearFactorPolicy YearFactorPolicy YearFactorPolicy YearFactorPolicy YearFactor 1 0.00 8 51.48 15 61.85 22 72.22 29 82.59 2 30.00 9 52.96 16 63.33 23 73.70 30 84.07 3 35.00 10 54.44 17 64.81 24 75.19 31 85.56 4 50.00 11 55.93 18 66.30 25 76.67 32 87.04 5 50.00 12 57.41 19 67.78 26 78.15 33 88.52 6 50.00 13 58.89 20 69.26 27 79.63 34 90.00 7 50.00 14 60.37 21 70.74 28 81.11 35 above90.00 The Guaranteed Surrender Value Factors applicable to Guaranteed Additions are expressed as percentages and depend on the policy year in which the policy is surrendered and are as specified below Guaranteed Surrender Value Factors applicable for Guaranteed Additions Policy YearFactorPolicy YearFactorPolicy YearFactorPolicy YearFactorPolicy YearFactor 1 0.00 8 7.16 15 14.38 22 21.59 29 28.81 2 0.00 9 8.19 16 15.41 23 22.63 30 29.84 3 2.00 10 9.22 17 16.44 24 23.66 31 30.88 4 3.03 11 10.25 18 17.47 25 24.69 32 31.91 5 4.06 12 11.28 19 18.50 26 25.72 33 32.94 6 5.09 13 12.31 20 19.53 27 26.75 34 33.97 7 6.13 14 13.34 21 20.56 28 27.78 35 above35.00 13The Special Surrender Value shall be determined and reviewed annually in line with IRDAI Master Circular on Life Insurance Products Ref IRDAI ACTL MSTCIR MISC 89 6 2024 dated 12th June 2024 and any subsequent circulars issued by IRDAI in this regards.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,62,No surrender value will be available on Rider s if any. Upon payment of Surrender Value the Policy terminates and no further benefits shall be payable. 13. POLICY LOAN Loan can be availed under the Policy subject to the following terms and conditions as the Corporation may specify from time to time 1. Loan can be availed after completion of first policy year provided one full year s premium s has been paid. 2.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,63,The maximum Loan that can be granted shall be as under i If loan is availed before beginning of the policy year in which the first Regular Income Benefits Flexi Income Benefit becomes due The maximum loan permissible as a percentage of surrender value under both options shall be as under For in force policies upto 75 For paid up policies upto 50 ii If loan is availed from the beginning of the policy year in which the first Regular Income Benefits Flexi Income Benefit becomes due Option I Regular Income Benefit The maximum permissible amount of loan where no previous loan is outstanding for policies which are entitled for Regular Income Benefits shall be arrived at in such a way that the effective annual interest amount payable on loan does not exceed 50 of the annual Regular Income Benefit payable under the policy subject to maximum of 75 of Surrender value in case of inforce policies and 50 in case of Surrender value in case of paidup policies.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,64,Option II Flexi Income Benefit The maximum permissible amount of loan where no previous loan is outstanding for policies which are entitled for Flexi Income Benefits shall be arrived at in such a way that the effective annual interest amount payable on loan does not exceed 50 of the annual Flexi Income Benefit eligible under the policy subject to maximum of 75 of Surrender value in case of inforce policies and 50 in case of Surrender value in case of paidup policies.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,65,In addition loan upto 50 of Flexi Income Benefits due and not withdrawn is also permissib le. 3. Under both options outstanding loan interest if any shall be recovered from the annual Regular Income Benefits Flexi Income Benefit as the case may be. 4. The rate of loan interest applicable for full loan term for the loan to be availed for every 12 months period from 1st May to 1430th April shall not exceed 10 year G Sec Rate p.a.
